"병원ID","병원명","전화번호","주소","위도","경도","삭제 여부(1: 삭제)","구글맵 placeId"
"5eeeb25afc1e430781d028a0b8e5213e","아름생각정신건강의학과의원","0424837577","대전광역시 서구 둔산로123번길 21, 709호 (둔산동)","36.352251","127.3872557","0","ChIJE6MPjGmdfDURJoewvpno2t4"
"7e5735515e5e41179c247b82979e3e73","둔산힐정신건강의학과의원","0427191191","대전광역시 서구 대덕대로 244, 건국타워 4층 403,404호 (둔산동)","36.3545213","127.3799843","0","ChIJPdEE_t5LZTURSubMSc-evjY"
"5f7eb01aa3e547579a4ef9d9720d85e4","마음사랑정신건강의학과의원","0424831615","대전광역시 서구 둔산로 134, 302호 (둔산동)","36.3509877","127.3886245","0","ChIJZS9uwkeZfDURlM5cECNtwEw"
"9de9de45739b4a39b84336fb01994e30","이지브레인정신건강의학과의원","0424772701","대전광역시 서구 둔산로 130, 406호 (둔산동, 대덕프라자)","36.3509828","127.3881385","0","ChIJX2X0slqhfDURna_y4egb8sg"
"bb32b92af7e7466484e0914af4c28735","지정신건강의학과의원","0424846655","대전광역시 서구 둔산중로 50, 4층 401호 (둔산동)","36.3510232","127.3872975","0",
"430e064483ca40aea9596d199b53361a","한음한방신경정신과한의원","0424874834","대전광역시 서구 둔산중로 46, 4층 (둔산동)","36.3505835","127.3870901","0","ChIJC62e1BN9ezURpdicHaNGVz0"
"b96462f4de11442db07c935cfb461f84","안두원정신과의원","0426727500","대전광역시 동구 계족로 174, 5층 (대동)","36.329484","127.4433669","0","ChIJq4j7b-pIZTURMlq4IJVKYWQ"
"7714750455d9406b819cdac93609f2a1","마음먼저정신건강의학과의원","0427101836","대전광역시 서구 대덕대로 229, 명화빌딩 5층 일부호 (둔산동)","36.3533678","127.3789344","0",
"e4df475550a84f3cae2a125afa8e7c04","어경선정신건강의학과의원","0424887100","대전광역시 서구 둔산중로 38, 둔산메트로존 4층 401호 (둔산동)","36.3499644","127.3872537","0","ChIJXT2wF8RfezURM_5MAR8L4v4"
"f9a14dd30e724f4c949794943b52acad","서울수정신건강의학과의원","0424777585","대전광역시 서구 둔산남로 94, 로고스빌딩 803호 (탄방동)","36.3487348","127.3879316","0","ChIJR1ip_2-jfDURHBAlz7e2SIs"
"e42dffd7f76f4a979b25c2cb7c0d7a95","은빛사랑정신건강의학과의원","0424862800","대전광역시 서구 월평중로 36, 5층 (월평동)","36.3579136","127.3641788","0","ChIJXxKzrepLZTURhjvf81sE_wA"
"56199103f56a4c4786f9d8d9e8fd649d","휴정신건강의학과의원","0424855900","대전광역시 서구 둔산로 52, 5층 (둔산동, 미라클빌딩)","36.3510636","127.3797129","0",
"fb3d5545fa30423185b38c91bc652e47","김선무정신건강의학과의원","0422268275","대전광역시 동구 대전로 799, 2층 (중동)","36.3307838","127.4325446","0","ChIJ5bEVsd1IZTURAUBdE7wrNd0"
"c760e86b8e2646c5b22aef99a3eb352b","다솜정신건강의학과의원","0424873724","대전광역시 서구 둔산로 34, 5층 (둔산동)","36.3513987","127.3775316","0",
"e21ca537c6814f05815b793000722dd3","김상국정신건강의학과의원","0424887002","대전광역시 서구 대덕대로 202, 5층 (둔산동)","36.3508361","127.378641","0","ChIJSftdwuBLZTURJvxLE7B5mzo"
"f77a003488934b8d8203c3858732dde4","희망정신건강의학과의원","0425350778","대전광역시 서구 대덕대로 199, 2층 (둔산동)","36.3510361","127.3777972","0",
"52da01f81d4f4b3cb19adb0256f57e0c","로운정신건강의학과의원","0424882224","대전광역시 서구 대덕대로 193, 3층 301호 (둔산동)","36.3505429","127.3774526","0","ChIJG_OmkzFLZTUR0QraCjsRAGI"
"d633d26a9d964a008def584673ce5593","성모정신건강의학과의원","0422547271","대전광역시 동구 대전로 779, (원동)","36.3291499","127.4335151","0",
"554b2767bfc74e038a7ef27a2878b3af","유성정신건강의학과의원","0425450075","대전광역시 유성구 노은로 170, (지족동)","36.3748234","127.3184208","0","ChIJ73UD_T9LZTURHTctBdMfeTA"
"c0460f886b8e47dba887dce8126d0741","삼성공감정신건강의학과의원","0427213456","대전광역시 유성구 노은로 166, 계룡프라자 504호 (지족동)","36.3744585","127.3184161","0",
"b2dcfedf7abc44cf8f49c6f3dc1868e5","이연정신건강의학과의원","0424717788","대전광역시 서구 계룡로553번안길 19, 3층 302호 (탄방동)","36.3461106","127.3862801","0","ChIJg4F1wl5JZTURTRwE3k_QWhM"
"d6361c2a1cbd404b93b71e369dccf0b0","해맑은정신건강의학과의원","0424877505","대전광역시 서구 대덕대로 182, 4층 (둔산동)","36.349264","127.3776557","0","ChIJZ-URfDZDezURB1eFTp7fpcc"
"fc89b25899bb41b988b6a3d7ed8712f7","아몬드정신건강의학과의원","0427218800","대전광역시 서구 대덕대로175번길 16, 303,304호 (둔산동)","36.3496763","127.3763057","0","ChIJl1QZCABLZTURYjx4q9ep5Ok"
"2e2667ec2b134085ae974404cee2f79a","나음정신건강의학과의원","0424722262","대전광역시 서구 대덕대로 179, 801호 (둔산동)","36.3494046","127.3768209","0","ChIJR2JlWeO6fDURmDH3m7Gmgek"
"fe50eb8496544ba79ca2288547d42da2","이봉희정신건강의학과의원","0422551515","대전광역시 중구 중앙로 171, 4층 (은행동)","36.3298458","127.4283026","0","ChIJm2hK1N5IZTURw3jks3ESiCg"
"e9fdf1d7e2fa459bad4292586f6a14ab","김지웅.이정은정신건강의학과의원","0424840006","대전광역시 서구 문정로 30, 6층 (탄방동, 한마음클리닉)","36.3463558","127.3828729","0","ChIJ9frfPNJnezURPyas2jowg5o"
"efae317258454ec6908d22763646371c","예담정신건강의학과의원","0422823311","대전광역시 동구 옥천로 183, 5층 (판암동)","36.3179242","127.4602549","0","ChIJ6TblxTXHfDURFip0t_a7boY"
"e1e307ae31d34533a72d0db08960a11a","올리브정신건강의학과의원","0428267007","대전광역시 유성구 노은로 144, 노은타운 2층 208호 (지족동)","36.3725132","127.3184983","0","ChIJWZRwypGQfDURS2p5ymkVDQ8"
"8f680a03385a4f6a88a4884d2ea6d137","고려신경정신과의원","0422546311","대전광역시 중구 대종로 504, 2층 (은행동)","36.3293274","127.4254905","0","ChIJuxUlZR1iezURAH3aj0XmPDM"
"bf7766a1c5f44630800faa1de68e3a36","김완중정신건강의학과의원","0422558559","대전광역시 중구 중앙로 149, 301호 (은행동, 한솔그린타워)","36.3290704","127.4260245","0",
"1c7aa5fcfe3a442f84d0f549464e9dcb","소망정신건강의학과의원","0422556777","대전광역시 중구 중앙로137번길 31, 지하1,1,3~5층 (선화동)","36.329416","127.4238539","0","ChIJ6bL9Y1GhfDURrVj2wAemQ7s"
"f86eb91e4257471f8dd527c778c08e24","구정신건강의학과의원","0425327009","대전광역시 서구 계룡로 599, MG한밭빌딩 4층 403호 (탄방동)","36.3412676","127.3901908","0","ChIJjZetDltJZTURG2QspoRI5_o"
"16508fb63db34cae8fed3ea017669d9f","탄방정신건강의학과의원","0422521523","대전광역시 서구 계룡로 605, 메디칼센터상아빌딩 6층 605호 (탄방동)","36.3409344","127.3905607","0",
"356e135aa13d4c5fbb0fe9e0490d24f7","솔마음정신건강의학과의원","2237582","대전광역시 중구 대종로 485, 2층 (대흥동)","36.3276686","127.426192","0",
"12be292beee54c16b1eeb296c60df937","조현정신건강의학과의원","0422550009","대전광역시 중구 대종로 472, 1~4층 (은행동)","36.3268728","127.4272346","0",
"4f53e6d180b3415f88eb43a148ab8105","세종정신과의원","0422562181","대전광역시 중구 보문로 298, (선화동)","36.3289312","127.420738","0","ChIJ90pvcSZJZTURaHc2Y7LuGzA"
"5a77e55e59aa40f59bf5c66fbb57946c","우리집정신건강의학과의원","0425257552","대전광역시 서구 계룡로 630, 2층 (용문동, 수정빌딩)","36.3390181","127.391936","0",
"e25cbfea08544223b6f3a40132e956ec","李편한마음정신건강의학과의원","0422527582","대전광역시 중구 대흥로 105, 3층 (대흥동)","36.3231509","127.4239141","0","ChIJIdwSVBBiezURVTAm8-ST4cU"
"69c5938cfc0d4e76aee96131bf187654","중앙신경정신과의원","0422521849","대전광역시 중구 동서대로 1319, (용두동)","36.3291084","127.4057115","0","ChIJC7MfA_N9ezUR4Y596iGlWdg"
"bbdb0982499d4140905f811d983a7b15","하준수정신건강의학과의원","0428247505","대전광역시 유성구 계룡로 150, 305호 (봉명동)","36.35179","127.3469003","0","ChIJs_MPW4RLZTURnM9LHuV0qG8"
"86054a41721d4ce3926a1c002035e8a3","청담정신건강의학과의원","0428638866","대전광역시 유성구 계룡로 84, (봉명동, 레자미3차)","36.3537932","127.3399799","0",
"064004a79511429e9507164f4e07da0b","늘푸른정신건강의학과의원","0427103827","대전광역시 유성구 도안대로 591, 4층 408호 (봉명동)","36.3531735","127.3407866","0",
"de9ee4a601924a7f880bf0a579cdc23d","나라정신건강의학과의원","0428227581","대전광역시 유성구 계룡로 32, (봉명동)","36.3554249","127.3346427","0","ChIJ3xFWX3lLZTURVWw4U6yD7EQ"
"834020887b244d4595c53a885ae3da32","조용희신경정신과의원","0422548319","대전광역시 중구 계룡로 845, (용두동)","36.3254834","127.4092626","0","ChIJ9VZ5dzRJZTURie_GedamGRc"
"84176255990c473d8047b99dcd2123f1","지정신건강의학과의원","0422565551","대전광역시 중구 중앙로 10, 2층 (문화동)","36.3224203","127.4135497","0",
"04848ec4a6834cb39bf06f802a1a48c7","가오푸른정신건강의학과의원","0422852700","대전광역시 동구 동구청로 95, 2층 201호 (가오동, 예시티)","36.3064929","127.456713","0","ChIJ85Rk2ExPZTURpYeHmACBBv4"
"8ec7753361fb49a2a104938d8d956e71","정광설정신건강의학과의원","0425327781","대전광역시 중구 계백로 1717, 2층 (오류동)","36.3220255","127.4101601","0","ChIJVTENssxOZTURuvGDkF4Prik"
"a6b68b2c0b6848bf9f508dff816052d4","이마음정신건강의학과의원","0425235972","대전광역시 중구 계백로 1709, 301,302호 (오류동)","36.3218903","127.4090391","0","ChIJ6zwJWMtOZTURVUJXEtjf80U"
"8d076580707a416880076f17d4eaa726","성모정신건강의학과의원","0425367533","대전광역시 중구 동서대로 1218, 3층 (태평동)","36.3255391","127.3952896","0",
"7ef7a95ee50f404ba65c833effe8b970","우리다움정신건강의학과의원","0425851335","대전광역시 중구 계백로 1622, (유천동)","36.3188403","127.4001729","0","ChIJx8Gi4bZOZTURFfZHiMHQA8k"
"06cdd5c9b1c04efeb67a469750864158","버드내정신건강의학과의원","0427211400","대전광역시 중구 계백로 1600, 3층 302호 (유천동)","36.3182203","127.3978419","0","ChIJcXc7puN8ezURNKIWrWNQH34"
"ce8ed934acf949db946d588901df50c4","도안숲정신건강의학과의원","0428237660","대전광역시 서구 동서대로 682, 501~502호 (도안동)","36.3318241","127.3386415","0","ChIJYRlTXCtNZTURIMlUEqYetp0"
"8f2e3a7344bc438a8ae2387bf922f21f","유진호정신건강의학과의원","0425847979","대전광역시 서구 도산로 46, (도마동)","36.3130074","127.3806289","0","ChIJv4FoSCBMZTURVhMoLD36eks"
"c18140ba953945a786251f4029ca72f0","우리정신건강의학과의원","0425287585","대전광역시 서구 도산로 51, 302호 (도마동)","36.3134096","127.3795337","0","ChIJd2UyP_5uezURMrxiY2UavV4"
"d8020312cc7943d2be9db9600ff8cafc","마음힐정신건강의학과의원","0427213900","대전광역시 서구 도산로 45, 401호 (도마동)","36.3126819","127.3803022","0","ChIJDb50r8BjezURS9AetEWNPTA"
"8b51c3d7d963432284db537d464e2e8a","웰컴정신건강의학과의원","0425434575","대전광역시 서구 도안동로 3, 리더스프라자에이 201호 (가수원동)","36.3055523","127.3526723","0","ChIJ3_oUWVJNZTUR3N3cpzg3J_E"
"13b92db0ebc746e3a062578193c4adf0","공감더하기정신건강의학과의원","0425427503","대전광역시 서구 계백로 1135, MK클리닉 404호 (가수원동)","36.3047704","127.3495016","0",
"4fb30c3693f8401c9d3467c4c99e0a83","관저정신건강의학과의원","0425417550","대전광역시 서구 관저로 164, 5층 (관저동)","36.298735","127.3399952","0","ChIJ2UABgKdNZTURVWlSWmW56NU"
"49faf8d38f3f4d26977d90f9248e08d3","위드유정신건강의학과의원","0427107526","대전광역시 서구 계백로 900, 601~603호 (관저동)","36.2991675","127.324733","0","ChIJ5U-7qWWpfDURqZ_igXsTPDY"
"1def65f7053643cba17883dfc94e70f1","사회복지법인한마음 한마음정신병원","0425829700","대전광역시 서구 삼보실길 123-0,  (장안동)","36.2245035","127.3341954","0","ChIJCbKLJc-dfDURt1FB4JnEGyg"
"b24b4a1476ef4427a7fa6c5f6ea1cdcd","둔산숲정신건강의학과의원","0427219775","대전광역시 서구 대덕대로176번길 9, 5층 일부호 (둔산동)","36.3486737","127.3776267","0","ChIJo_7JVQBLZTURIJtMHtlZ8J8"
"865d48a70ff0457e8a514d70d7b5ed4b","김준형정신건강의학과의원","0522547579","울산광역시 울주군 언양읍 동문길 65, 65","35.5654061","129.1250377","0","ChIJU1nmraclZjURhMUcWVqQNmQ"
"905156cec1bb43fbaa0deaa3bf6a45db","울산숲정신건강의학과의원","0522817582","울산광역시 북구 호계로 292, 3층 302호 (호계동)","35.6292198","129.3512801","0","ChIJm-dtseLKZzURh9GDPQT65Kw"
"e6e5857badae4a5ebe0e128a7549e9e3","원정신건강의학과의원","0522498070","울산광역시 남구 북부순환도로 24, (무거동)","35.5515264","129.2664428","0",
"f130266ee99b443e96c7c5d62d3b4a87","봄정신건강의학과의원","0522817900","울산광역시 중구 번영로 580, 4층 401호 (남외동, SkyM빌딩)","35.5685691","129.3453715","0",
"49b60f404acd45a0915daee6d215c5f8","한양정신과의원","0522449649","울산광역시 중구 새즈믄해거리 6, (성남동)","35.555355","129.3204503","0","ChIJN9xhXmXKfDURkemCd8ZHreA"
"e4a4acb2eea4458386f49d71efe1d42f","동해정신건강의학과의원","0522611020","울산광역시 남구 중앙로 239, 4층 (신정동)","35.5420931","129.3110382","0",
"dbbf22fd68684828ac1fff23da686cc1","홍승범정신건강의학과의원","0522720069","울산광역시 남구 삼산로 15, 5층 (신정동, 세안빌딩)","35.5330677","129.3095358","0",
"91225c8e729c422ab2b0ccf91544aa71","이창훈정신건강의학과의원","0522652051","울산광역시 남구 대공원로 241, 4층 401호 (신정동, 대공원코오롱파크폴리스)","35.5309724","129.3073521","0",
"25399f4028604f0baca67442220e87ee","서울정신건강의학과의원","0529330250","울산광역시 남구 삼산로 231, 울산 센트럴 자이 408ㅡ409호 (달동)","35.5386826","129.3327131","0",
"6b24e25da41346bdbaa010cae6f8d616","로뎀나무정신건강의학과의원","0522600023","울산광역시 남구 삼산로 216, 7층 (달동, 인성빌딩)","35.5377737","129.3309397","0","ChIJUS0FS_xuezURstQ5dLQ6mXU"
"282898fded4b4d6b9a0593514c1e20be","더맑은정신건강의학과의원","0527081313","울산광역시 남구 삼산로 247, 마마파파엔베이비빌딩 13층 02호 (달동)","35.5391017","129.3341147","0",
"e01c74b3a18f4a16b1d65c4e14957ec4","권학수정신건강의학과의원","0522560875","울산광역시 남구 삼산중로 67, 4층 (달동, 송호빌딩)","35.5395426","129.3350949","0","ChIJ4Y7l3kbNZzURjliKSDn6df4"
"c14d616efd6d4c7cb7d4ab4ff737b5fd","김지선정신건강의학과의원","0522653456","울산광역시 남구 삼산중로 65, 4층 (달동, 제일빌딩)","35.5393185","129.3351135","0",
"819a2411723e4b7b8b0d24ad275b1d95","한음 한방신경정신과 한의원","0527160004","울산광역시 남구 삼산로 254, S타워 17층 (달동)","35.5385217","129.335013","0","ChIJC62e1BN9ezURpdicHaNGVz0"
"911a7a77915d4e59b7be365959883ea3","미소마음정신건강의학과의원","0522665575","울산광역시 남구 삼산로 266, 굿모닝클리닉 13층 1301호 (삼산동)","35.5387849","129.3362911","0",
"b05e37eed6324229a40b456ed969f920","김재홍정신건강의학과의원","0522278664","울산광역시 남구 삼산로 272, 201호 (삼산동, 프리던스빌딩)","35.5388969","129.3368838","0","ChIJGV94sZh9ezURHPMORTYM2kM"
"71f96214b56947a080d9849a5704d147","송성환정신건강의학과의원","0529777888","울산광역시 남구 삼산로 274, 5층 502호 (삼산동)","35.5389443","129.3371409","0","ChIJ7wcuNnXNZzUR99ANx3d0uOY"
"9e556b29c9f041559650c13a39789e0f","수앤미정신건강의학과의원","0522736075","울산광역시 남구 수암로 108, 2층 (신정동)","35.5284968","129.3189902","0","ChIJ-TB6E1UtZjUR769-770Dhgg"
"38dbdc99faf24104a48ae7e75b0bf1a2","해누리 정신건강의학과의원","0522575793","울산광역시 남구 수암로 138, 701호 (야음동)","35.5270563","129.3219771","0",
"4f851dececed4a25a13accf4a0589a5f","정원정신건강의학과의원","0522367575","울산광역시 동구 방어진순환도로 651, 9층 (일산동)","35.5000159","129.4282112","0",
"582532cd5b244a6e8fb5928960f73a2e","오늘정신건강의학과의원","0522695579","울산광역시 남구 삼산로 281, 8층 (삼산동)","35.5396876","129.3376525","0","ChIJL6mW4gCjfDURn2zCeMmlCzk"
"7965fff7ecec4db1970599e455857742","여주정신건강의학과의원","0318866969","경기도 여주시 세종로 11, (홍문동)","37.2966072","127.637305","0",
"aff4fa5799324642b7c87866d685989c","삼성신경정신과의원","0318858857","경기도 여주시 여흥로109번길 15, (창동)","37.2970355","127.6358928","0","ChIJM2I9o6-YfDURLwJe9raTAqw"
"f4d4dcd7845d44f394f054a39cd5adbe","양평정신건강의학과의원","0317757052","경기도 양평군 양평읍 시민로 37, (양평읍)","37.4905873","127.4957359","0","ChIJK3G0vW5GYzURMO4VO_7tZLk"
"d16e4fc6e4dc4e92b19bbf1b6ed8d821","현대정신과의원","0316367791","경기도 이천시 이섭대천로 1218, (창전동)","37.2790235","127.4470384","0","ChIJv9Ojw4-jfDUR5NHLgley_7k"
"9f3ac784176b45e69284dedab755c218","하은정신건강의학과의원","6388202","경기도 이천시 중리천로 76, 3층 (중리동, 이천라온팰리스)","37.2785332","127.4458781","0","ChIJLUly4hR9ezURn98Iz9qOjIY"
"fa4dd65c4b4b4087b860eae546c1238a","이천삼성정신건강의학과의원","0316316379","경기도 이천시 중리천로 58, (중리동)","37.2796454","127.4441586","0",
"b85b24f7cfbb41a8aa37e706de409a63","서울특별시 백암정신병원","0313323194","경기도 용인시 처인구 백암면 용천로71번길 30, (백암면)","37.1221637","127.3648715","0","ChIJHQIq8TSyZDURekGGvkSn4o8"
"e8d79293128545e8a6510226fb4a0269","가인정신건강의학과의원","0317633267","경기도 광주시 광주대로 31, GA타워 503, 504호 (경안동)","37.4093602","127.2602217","0",
"28b72588c0224e3fbcf8497539ef090c","온마음정신건강의학과의원","0317662023","경기도 광주시 중앙로 108, 6층 (경안동)","37.409396","127.2586852","0","ChIJg4CP-ARvezURedg1UobiEvs"
"25bbb3ad295a49d7b3777ed12b5c3b78","성모정신건강의학과의원","0317632301","경기도 광주시 광주대로55번길 21, 디에이치타워 3층 301,303호 (경안동)","37.4114494","127.258134","0",
"fe50799d130d447299f98e41eb09cc8b","한울정신건강의학과의원","0317979114","경기도 광주시 벼루개로 20, 5층 504,505호 (태전동)","37.3824884","127.2304057","0","ChIJTZPpaoqffDURETifNDhinDI"
"9e89fd9f94414d30a851bb5d617d945c","서상훈정신건강의학과의원","0313360048","경기도 용인시 처인구 금령로 116, (김량장동,7층)","37.2351994","127.209235","0","ChIJWVcJVIpRezURg_kjzI7-x-c"
"6c35fff6f47e469f8511874c4d3b00d7","연세정신건강의학과의원","0313362290","경기도 용인시 처인구 금령로 98, 3층 (김량장동, 제일빌딩)","37.235411","127.2070555","0",
"cdd5438e693243868da0e6e88b4c44ee","구름정신건강의학과의원","0313260381","경기도 용인시 처인구 금령로 86, 204호, 1103호 (김량장동)","37.2350825","127.2058051","0","ChIJX_ZV7MKYfDURL0gbUbBhcFg"
"906f07c7e35a4c318857c9261a7a2a65","축령정신건강의학과의원","0315940304","경기도 남양주시 화도읍 마석중앙로 56-6, 3층","37.6524701","127.3058174","0","ChIJ2bf48yU1YzURGRAA6OP8-bM"
"f4692ce5ce6e454283844cf2e994ba3c","루엔정신건강의학과의원","0315917575","경기도 남양주시 화도읍 마석로17번길 24, 성지빌딩 3층 일부호","37.6542663","127.305803","0","ChIJy8IuHgA1YzURhmQ144dtNVU"
"285e3afadeac4922b6b6da2682e08b57","마음평온정신건강의학과의원","03180973133","경기도 용인시 처인구 명지로60번길 8-14, 3층 304호 (역북동)","37.2322192","127.1880323","0","ChIJvViFatGxfDURkaJype0UwyA"
"40ee0244eb5945cd9ab3de60891c5c9b","하나정신건강의학과의원","0316710075","경기도 안성시 중앙로 370, (석정동)","37.0076411","127.2678542","0","ChIJ7exnevs6ezURQEsCdSJmx6M"
"4592a2ad80074af7a72bf8a2b4ccbc9e","마리정신과의원","0317932080","경기도 하남시 신장로 156, 407호 (덕풍동, 하남프라자)","37.5399292","127.2019465","0",
"5a60c82374b24e8c92680ec65f6171e8","좋은하루정신건강의학과의원","0316938312","경기도 용인시 기흥구 동백중앙로 273, 동백 훼미리프라자Ⅱ 3층 303호 (중동)","37.2770114","127.1534587","0","ChIJ98NufuJRezURYOZYyVcwn6Y"
"352387ab0da54493b9050dde317ee8fd","강혜영정신건강의학과의원","0312867705","경기도 용인시 기흥구 동백중앙로 265, (중동, 더엠빌딩 304호 일부)","37.2763622","127.1526482","0","ChIJQTP___NQezURM51--pFXxN0"
"7c6d04c7e63343b8bf8430bb2ba1f417","새로운경기도립정신병원","0313006200","경기도 용인시 기흥구 중부대로 940, 새로운경기도립정신병원 (상하동)","37.2504431","127.1555927","0","ChIJv7x5utRiezURO8kvzGUTyWA"
"4e68b48b855b45458f0e4354ad50e956","용인정신병원","0312880114","경기도 용인시 기흥구 중부대로 940, (상하동, 용인정신병원)","37.2504431","127.1555927","0",
"fd048975ee004b55ad9d86f428fa2090","함께하는정신건강의학과의원","0317353975","경기도 성남시 중원구 광명로 313, 이화빌딩 3층 (금광동)","37.4451487","127.1607052","0","ChIJh2uP_0vkYjURB5p0lQgHCbc"
"735e0414f9f04aad967264070c86ff32","연세밝은마음정신건강의학과의원","0317460110","경기도 성남시 중원구 산성대로 356, 3층 (중앙동)","37.4440238","127.15599","0","ChIJCXKnUA2YfDURKXk4Z5n4zBs"
"dfd30a368d91460d8ae62a222942d0d1","제이민정신건강의학과의원","0317941889","경기도 하남시 미사강변동로84번길 39, 에코타워 303, 501~502호 (망월동)","37.5634046","127.1952766","0","ChIJo7moeimyfDURSR8E3JrrZlc"
"481bb38af6df46ab90801caaddb0e928","서울드림정신건강의학과의원","0317934382","경기도 하남시 미사강변동로 74, 일옹미사타워 2층 201호 (망월동)","37.5618531","127.1938221","0",
"509aec7cd10343eea1321d6b24ccc05b","연세나무정신건강의학과의원","0317955272","경기도 하남시 미사강변남로 103, 미사랑데르Ⅲ 3층 307~309호 (망월동)","37.5610822","127.1932982","0","ChIJxzfxzEOxfDURWoSY0D28uIw"
"cd4ce768a17348f6835c14c0fb0474e1","전미유정신건강의학과의원","0317432111","경기도 성남시 수정구 공원로 322, 227호 (신흥동, 신동아파라디움)","37.4433206","127.152081","0",
"2eab396526ba464dbec8799b6defb461","길벗정신건강의학과의원","0317955850","경기도 하남시 미사강변동로 73, 미사강변 노블레스 605,606,607호 (망월동)","37.5615554","127.1930378","0",
"866462ab53e34c03b9bb315e03bc4a0b","서울깊은마음정신건강의학과의원","03180270109","경기도 하남시 미사강변동로 100-1, 미사역 파라곤 스퀘어 7층 706호 (망월동)","37.5644155","127.1929347","0","ChIJ1eYAVD2xfDURY5IoDXrBU98"
"52e59a43bae14997bd578692075285fc","미사온정신건강의학과의원","03180270094","경기도 하남시 미사강변동로 81, 미사역 큐브앤 타워 5층 501호 (망월동)","37.5622594","127.1927499","0","ChIJH_HTFdezfDURS-a0jZI3DnQ"
"43fb4dca6f5e4de587bf656606b68506","성모베스트 정신건강의학과의원","0315233808","경기도 남양주시 늘을2로14번길 3, 에이스프라자 6층 604,605호 (호평동)","37.6541161","127.2441356","0","ChIJnQ1G7FTLfDUROnlfNRww96A"
"6e227d4086314a50a2d328eb5a78673d","한양정신과의원","0315598270","경기도 남양주시 늘을2로 20, 301호 (호평동, CH리베로)","37.6544952","127.2441105","0","ChIJN9xhXmXKfDURkemCd8ZHreA"
"5a9f909e763148adb33e8884f350fd24","연세솔정신건강의학과의원","0317927337","경기도 하남시 미사강변동로 127, 경서타워 405호 (망월동)","37.5658363","127.191169","0","ChIJO4seqD0TMhUR9_l6nBxIYMQ"
"9f51edffa5004b4b89d508b5f06b37eb","마음빛정신건강의학과의원","0317457856","경기도 성남시 수정구 산성대로 267, 5층 516호 (신흥동)","37.441324","127.1464467","0","ChIJT0Z2DZWofDUR3fuMARWuLKY"
"d1b2b2c1bc654c1f8f4be3e9694a5bd9","연세정정신건강의학과의원","0317047585","경기도 성남시 분당구 서현로321번길 10, 3층 (서현동)","37.3799841","127.1360479","0",
"333b4c6a0034464da61171318838a10d","마음과마음정신건강의학과의원","0220397530","경기도 하남시 위례학암로14번길 31, 경서타워2 3층 308호 (학암동)","37.4874484","127.1576656","0",
"343242c749074da59e75823c674c6aac","서울특별시축령정신병원","0315926661","경기도 남양주시 수동면 외방로172번길 58, (수동면)","37.7387759","127.3094646","0","ChIJlZie1toyYzURNbxMNRvmQN4"
"39ef6e41fc9743b190f841c7fb26fd7a","행복한정신건강의학과의원","0317535005","경기도 성남시 수정구 산성대로 229, 5층,6층 (신흥동)","37.4392579","127.1429947","0",
"9dd3b2c4c1c249d1ba29ca5c0d075375","마음공원정신건강의학과의원","0316097071","경기도 성남시 수정구 위례동로 153, 에이플타워 5층 506호 (창곡동)","37.4734999","127.1501737","0",
"ee7073b4d13d4910a452856f336bb931","성남제일정신건강의학과의원","0317578100","경기도 성남시 수정구 수정로 140, 세민빌딩 2층 일부호 (수진동)","37.4417754","127.1357055","0","ChIJwWkWzJmofDURoppN0XjLjbI"
"f08b7e14861d430ba19b808ca0e23824","신지용정신건강의학과의원","0317055594","경기도 성남시 분당구 성남대로916번길 7, 301호 (야탑동, 서일빌딩)","37.4111576","127.1298581","0","ChIJt8Um7XSofDURrI4XiaLeAQw"
"c044a422e7334437969b85453ec97890","신상은정신건강의학과의원","0317068131","경기도 성남시 분당구 성남대로926번길 6, 6층 602호 (야탑동, 대덕프라자)","37.4121577","127.1298637","0",
"f6322593bdaa4bf1ab94362d14066e5e","위례편한정신건강의학과의원","0317235831","경기도 성남시 수정구 위례광장로 320, 아이에스센트럴타워 201호 (창곡동)","37.4722451","127.1429497","0",
"ba07358bb3aa4017a63ce1ee53bee35b","위례연세정신건강의학과의원","0317587508","경기도 성남시 수정구 위례광장로 310, A동 5층 508호 (창곡동, 우성트램타워)","37.4727085","127.1429284","0",
"f73c537c17b147fa9cb9ef4e801e8796","고려휴정신건강의학과의원","6045500","경기도 성남시 분당구 성남대로 912, 분당BYC빌딩 301호 (야탑동)","37.4109685","127.1292477","0","ChIJgR3ugYapfDURuiLOs2QLW1k"
"7afd689ab9d74ad9bc40bc5c4b6aebba","한음한방신경정신과한의원","0317817510","경기도 성남시 분당구 황새울로360번길 21, 1102호 (서현동, 신영팰리스타워)","37.3857069","127.1257165","0","ChIJC62e1BN9ezURpdicHaNGVz0"
"c6c727efc85a44d9b1b1f1fb323d61bf","성모신경정신건강의학과의원","0317080353","경기도 성남시 분당구 성남대로 926, 510호 (야탑동, 메트로빌딩)","37.4125779","127.129292","0",
"407dd4bcc2ca4651bd1924d7d9568772","위례삼성정신건강의학과의원","0317578575","경기도 성남시 수정구 위례광장로 300, 위례중앙역 중앙타워 8층 803호 (창곡동)","37.4734648","127.1427026","0","ChIJpbKDynevfDURuGH-SP-4_GU"
"1a23aa171cf04e5882dcf5c2f4ada38a","소운정신건강의학과의원","0317037820","경기도 성남시 분당구 서현로210번길 2, 305호 (서현동, 성지하이츠텔)","37.3868395","127.1254838","0","ChIJUXdGcwJYezURDAPaopuz3ns"
